id,node_id,status,assigned_to,lat,long,x,y
75,,1,1,45.081670998,-84.774437868,11.840323364478536,-0.5637773582711816
76,,1,1,45.08167105,-84.77443327,12.202041502227075,-0.5480420719832182
77,,1,1,45.081671102,-84.774428672,12.5637596383458,-0.5323067614808679
78,,1,1,45.081671153,-84.774424074,12.925480831996538,-0.5166825205087662
79,,1,1,45.081671205,-84.774419477,13.287120264139958,-0.5009493343532085
80,,1,1,45.081671256,-84.774414879,13.648841455462389,-0.485325051471591
81,,1,1,45.081671308,-84.774410281,14.0105595899513,-0.4695896599441767
82,,1,1,45.081671359,-84.774405683,14.372280779876746,-0.45396533608436584
83,,1,1,45.081671411,-84.774401085,14.733998912968673,-0.43822990264743567
84,,1,1,45.081671462,-84.774396487,15.095720101729967,-0.42260553780943155
85,,1,1,45.081671514,-84.77439189,15.457359530031681,-0.40687222965061665
86,,1,1,45.081671565,-84.774387292,15.819080717395991,-0.39124782383441925
87,,1,1,45.081671617,-84.774382694,16.18079884792678,-0.37551230750977993
88,,1,1,45.081671668,-84.774378096,16.542520034010522,-0.3598878616467118
89,,1,1,45.08167172,-84.774373498,16.904238163144328,-0.3441523043438792
90,,1,1,45.081671771,-84.7743689,17.26595934899524,-0.3285278147086501
91,,1,1,45.081671823,-84.774364303,17.62759877240751,-0.31279438361525536
92,,1,1,45.081671875,-84.774359705,17.989316899562255,-0.2970587657764554
93,,1,1,45.081671926,-84.774355107,18.351038082386367,-0.28143421560525894
94,,1,1,45.081671978,-84.774350509,18.71275620837696,-0.265698553994298
95,,1,1,45.081672029,-84.774345911,19.074477389804088,-0.2500739637762308
96,,1,1,45.081672081,-84.774341313,19.43619551451411,-0.23433826304972172
97,,1,1,45.081672132,-84.774336716,19.797837992198765,-0.21871579624712467
98,,1,1,45.081672184,-84.774332118,20.159556114464067,-0.20298005361109972
99,,1,1,45.081672235,-84.77432752,20.52127729426138,-0.18735537957400084
100,,1,1,45.081672287,-84.774322922,20.88299541536253,-0.17161959689110518
101,,1,1,45.081655453,-84.77454762,3.2500150069827214,-2.5283550806343555
102,,1,1,45.081655479,-84.774543046,3.6099238550523296,-2.5155605720356107
103,,1,1,45.081655505,-84.774538473,3.969754000310786,-2.50276820641011
104,,1,1,45.08165553,-84.774533899,4.329665904515423,-2.4900847440585494
105,,1,1,45.081655556,-84.774529326,4.689496048144065,-2.477292338386178
106,,1,1,45.081655582,-84.774524752,5.049404895864427,-2.4644977459684014
107,,1,1,45.081655608,-84.774520179,5.409235038794577,-2.4517053002491593
108,,1,1,45.081655633,-84.774515605,5.769146941835061,-2.439021755941212
109,,1,1,45.081655659,-84.774511032,6.128977084066719,-2.4262292683124542
110,,1,1,45.081655685,-84.774506458,6.488885930390097,-2.4134345930069685
111,,1,1,45.081655711,-84.774501885,6.848716071923263,-2.4006420662626624
112,,1,1,45.081655736,-84.774497311,7.208627973799594,-2.3879584399983287
113,,1,1,45.081655762,-84.774492738,7.568458114750683,-2.3751658722758293
114,,1,1,45.081655788,-84.774488164,7.9283669599099085,-2.362371116876602
115,,1,1,45.081655814,-84.774483591,8.28819710004609,-2.349578507244587
116,,1,1,45.081655839,-84.774479017,8.648109000641853,-2.336894800886512
117,,1,1,45.081655865,-84.774474444,9.007939141243696,-2.3241021502763033
118,,1,1,45.081655891,-84.77446987,9.367847984074615,-2.3113073129206896
119,,1,1,45.081655917,-84.774465297,9.727678123046644,-2.298514623194933
120,,1,1,45.081655943,-84.774460723,10.08758696517907,-2.285719744861126
121,,1,1,45.081655968,-84.77445615,10.447420161566697,-2.273038102313876
122,,1,1,45.081655994,-84.774451576,10.807329003000632,-2.2602431839331985
123,,1,1,45.08165602,-84.774447003,11.167159140692092,-2.2474504113197327
124,,1,1,45.081656046,-84.774442429,11.52706798154395,-2.2346554528921843
125,,1,1,45.081656071,-84.774437856,11.886901176651008,-2.2219737293198705
126,,1,1,45.081656097,-84.774433282,12.246810016804375,-2.209178728982806
127,,1,1,45.081656123,-84.774428709,12.606640153098851,-2.196385874412954
128,,1,1,45.081656149,-84.774424135,12.966548992553726,-2.1835908349603415
129,,1,1,45.081656174,-84.774419562,13.326382186380215,-2.1709090285003185
130,,1,1,45.0816562,-84.774414988,13.686291025253013,-2.1581139462068677
131,,1,1,45.081656226,-84.774410415,14.046121160383336,-2.145321011543274
132,,1,1,45.081656252,-84.774405841,14.406029999488965,-2.132525890134275
133,,1,1,45.081656277,-84.774401268,14.765863190987147,-2.119844002649188
134,,1,1,45.081656303,-84.774396694,15.125772028579377,-2.107048839330673
135,,1,1,45.081656329,-84.774392121,15.485602162312716,-2.094255822710693
136,,1,1,45.081656355,-84.774387547,15.845511000254191,-2.0814606193453074
137,,1,1,45.081656381,-84.774382974,16.205341133172624,-2.0686675598844886
138,,1,1,45.081656406,-84.7743784,16.56525302666705,-2.055983405560255
139,,1,1,45.081656432,-84.774373827,16.925083159003407,-2.043190306983888
140,,1,1,45.081656458,-84.774369253,17.284991995664313,-2.0303950225934386
141,,1,1,45.081656484,-84.77436468,17.644822127418593,-2.017601883970201
142,,1,1,45.081656509,-84.774360106,18.004734019516036,-2.0049176467582583
143,,1,1,45.081656535,-84.774355533,18.36456415161956,-1.9921244671568274
144,,1,1,45.081656561,-84.774350959,18.72447298595216,-1.9793290989473462
145,,1,1,45.081656587,-84.774346386,19.084303116309457,-1.9665358792990446
146,,1,1,45.081656612,-84.774341812,19.444215007242747,-1.953851561062038
147,,1,1,45.081656638,-84.774337239,19.804045137949288,-1.9410582995042205
148,,1,1,45.081656664,-84.774332665,20.16395397100132,-1.9282628512009978
149,,1,1,45.08165669,-84.774328092,20.523784100078046,-1.9154695477336645
150,,1,1,45.081656716,-84.774323518,20.883692932431586,-1.9026740621775389
151,,1,1,45.081638619,-84.774547024,3.3483828278258443,-4.397132963873446
152,,1,1,45.081638662,-84.774542511,3.703438918455504,-4.382582052610815
153,,1,1,45.081638705,-84.774537999,4.058416304993443,-4.368033288046718
154,,1,1,45.081638748,-84.774533486,4.4134723955066875,-4.3534823367372155
155,,1,1,45.081638791,-84.774528973,4.76852848357521,-4.3389313677325845
156,,1,1,45.081638834,-84.77452446,5.123584573040716,-4.324380376376212
157,,1,1,45.081638877,-84.774519948,5.478561956435442,-4.309831531718373
158,,1,1,45.08163892,-84.774515435,5.8336180448532104,-4.2952805031090975
159,,1,1,45.081638963,-84.774510922,6.188674130709842,-4.280729454942048
160,,1,1,45.081639006,-84.77450641,6.543651514453813,-4.266180549748242
161,,1,1,45.081639049,-84.774501897,6.898707600310445,-4.251629460602999
162,,1,1,45.081639092,-84.774497384,7.253763685468584,-4.237078350037336
163,,1,1,45.081639134,-84.774492872,7.60874412371777,-4.222640477120876
164,,1,1,45.081639177,-84.774488359,7.963800207944587,-4.208089328370988
165,,1,1,45.08163922,-84.774483846,8.318856291589327,-4.193538160063326
166,,1,1,45.081639263,-84.774479334,8.673833671142347,-4.178989136591554
167,,1,1,45.081639306,-84.774474821,9.02888975373935,-4.164437928237021
168,,1,1,45.081639349,-84.774470308,9.383945835754275,-4.149886700324714
169,,1,1,45.081639392,-84.774465796,9.738923213793896,-4.135337618179619
170,,1,1,45.081639435,-84.774461283,10.093979295692407,-4.120786349289119
171,,1,1,45.081639478,-84.77445677,10.449035375146195,-4.106235061772168
172,,1,1,45.081639521,-84.774452257,10.804091455996968,-4.091683754697442
173,,1,1,45.081639564,-84.774447745,11.159068830893375,-4.077134592458606
174,,1,1,45.081639607,-84.774443232,11.51412491069641,-4.062583245337009
175,,1,1,45.08163965,-84.774438719,11.869180988054723,-4.048031878657639
176,,1,1,45.081639693,-84.774434207,12.224158363300376,-4.0334826577454805
177,,1,1,45.081639736,-84.774429694,12.579214439494535,-4.018931250087917
178,,1,1,45.081639779,-84.774425181,12.934270517085679,-4.004379823803902
179,,1,1,45.081639822,-84.774420669,13.289247889770195,-3.9898305432870984
180,,1,1,45.081639865,-84.774416156,13.644303965382278,-3.9752790769562125
181,,1,1,45.081639907,-84.774411643,13.999363097595051,-3.96083867829293
182,,1,1,45.08163995,-84.774407131,14.354340468533337,-3.9462893391028047
183,,1,1,45.081639993,-84.774402618,14.709396542632021,-3.9317378122359514
184,,1,1,45.081640036,-84.774398105,15.064452616032213,-3.9171862667426467
185,,1,1,45.081640079,-84.774393593,15.4194299854571,-3.902636868879199
186,,1,1,45.081640122,-84.77438908,15.77448605792597,-3.888085282407701
187,,1,1,45.081640165,-84.774384567,16.129542129696347,-3.8735336773097515
188,,1,1,45.081640208,-84.774380054,16.48459820111748,-3.858982052654028
189,,1,1,45.081640251,-84.774375542,16.83957556844689,-3.8444325737655163
190,,1,1,45.081640294,-84.774371029,17.194631639751606,-3.8298809081315994
191,,1,1,45.081640337,-84.774366516,17.54968770837877,-3.8153292229399085
192,,1,1,45.08164038,-84.774362004,17.904665075126104,-3.800779684446752
193,,1,1,45.081640423,-84.774357491,18.25972114270553,-3.786227962002158
194,,1,1,45.081640466,-84.774352978,18.61477721191477,-3.7716762172058225
195,,1,1,45.081640509,-84.774348466,18.9697545748204,-3.757126620039344
196,,1,1,45.081640552,-84.774343953,19.3248106429819,-3.74257483612746
197,,1,1,45.081640595,-84.77433944,19.679866708465852,-3.728023032657802
198,,1,1,45.081640637,-84.774334928,20.03484712901991,-3.7135844631120563
199,,1,1,45.08164068,-84.774330415,20.389903194620274,-3.6990326205268502
200,,1,1,45.081640723,-84.774325902,20.744959259522147,-3.6844807574525476
201,,1,1,45.081622627,-84.774547024,3.397269587381743,-6.173664875328541
202,,1,1,45.08162261,-84.774542621,3.7438518409617245,-6.16601752769202
203,,1,1,45.081622593,-84.774538217,4.090512797352858,-6.158367991447449
204,,1,1,45.081622575,-84.774533814,4.437098107184283,-6.150831693783402
205,,1,1,45.081622558,-84.774529411,4.783680360298604,-6.143184287473559
206,,1,1,45.081622541,-84.774525008,5.130262614693493,-6.135536863468587
207,,1,1,45.081622524,-84.774520605,5.476844867109321,-6.127889419905841
208,,1,1,45.081622507,-84.774516201,5.823505825479515,-6.120239792391658
209,,1,1,45.08162249,-84.774511798,6.1700880794087425,-6.112592309713364
210,,1,1,45.081622472,-84.774507395,6.5166733915684745,-6.105055898427963
211,,1,1,45.081622455,-84.774502992,6.863255645846948,-6.097408379428089
212,,1,1,45.081622438,-84.774498589,7.209837900591083,-6.089760841801763
213,,1,1,45.081622421,-84.774494185,7.556498859776184,-6.082111118361354
214,,1,1,45.081622404,-84.774489782,7.9030811147531494,-6.074463542550802
215,,1,1,45.081622387,-84.774485379,8.249663369962946,-6.066815948113799
216,,1,1,45.081622369,-84.774480976,8.596248682355508,-6.059279422275722
217,,1,1,45.081622352,-84.774476572,8.942909642471932,-6.051629624329507
218,,1,1,45.081622335,-84.774472169,9.289491897332482,-6.043981973081827
219,,1,1,45.081622318,-84.774467766,9.636074154288508,-6.0363343032076955
220,,1,1,45.081622301,-84.774463363,9.982656411477365,-6.028686614707112
221,,1,1,45.081622283,-84.77445896,10.32924172503408,-6.021149994805455
222,,1,1,45.081622266,-84.774454556,10.675902685150504,-6.013500101864338
223,,1,1,45.081622249,-84.774450153,11.022484941990115,-6.005852356553078
224,,1,1,45.081622232,-84.77444575,11.369067199993879,-5.998204591684043
225,,1,1,45.081622215,-84.774441347,11.715649456134997,-5.990556807257235
226,,1,1,45.081622198,-84.774436944,12.062231714720838,-5.98290900606662
227,,1,1,45.08162218,-84.77443254,12.40889573295135,-5.975370107218623
228,,1,1,45.081622163,-84.774428137,12.755477991770022,-5.96772226691246
229,,1,1,45.081622146,-84.774423734,13.102060249773785,-5.960074407048523
230,,1,1,45.081622129,-84.774419331,13.44864250801038,-5.952426528558135
231,,1,1,45.081622112,-84.774414927,13.795303471037187,-5.944776467047632
232,,1,1,45.081622095,-84.774410524,14.141885728691705,-5.937128550373018
233,,1,1,45.081622077,-84.774406121,14.48847104574088,-5.929591704159975
234,,1,1,45.08162206,-84.774401718,14.83505330584012,-5.921943750232458
235,,1,1,45.081622043,-84.774397315,15.181635565124452,-5.914295778609812
236,,1,1,45.081622026,-84.774392911,15.528296527103521,-5.906645621173084
237,,1,1,45.081622009,-84.774388508,15.874878787784837,-5.898997611366212
238,,1,1,45.081621991,-84.774384105,16.22146410588175,-5.891460670158267
239,,1,1,45.081621974,-84.774379702,16.56804636598099,-5.883812623098493
240,,1,1,45.081621957,-84.774375298,16.914707329822704,-5.876162390224636
241,,1,1,45.08162194,-84.774370895,17.261289590387605,-5.868514304980636
242,,1,1,45.081621923,-84.774366492,17.607871852000244,-5.860866199247539
243,,1,1,45.081621906,-84.774362089,17.95445411396213,-5.853218076750636
244,,1,1,45.081621888,-84.774357686,18.30103943136055,-5.845681022852659
245,,1,1,45.081621871,-84.774353282,18.647700396133587,-5.8380306949839
246,,1,1,45.081621854,-84.774348879,18.994282658677548,-5.83038251567632
247,,1,1,45.081621837,-84.774344476,19.340864920406602,-5.822734315879643
248,,1,1,45.08162182,-84.774340073,19.687447182368487,-5.815086097456515
249,,1,1,45.081621802,-84.77433567,20.034032502793707,-5.807548949494958
250,,1,1,45.081621785,-84.774331266,20.38069346768316,-5.799898527562618
251,,1,1,45.081606214,-84.77454762,3.4005361751187593,-7.998255955986679
252,,1,1,45.081606231,-84.774543241,3.7451257130596787,-7.986883569508791
253,,1,1,45.081606248,-84.774538862,4.089715251815505,-7.975511163473129
254,,1,1,45.081606266,-84.774534483,4.434301732340828,-7.964027650654316
255,,1,1,45.081606283,-84.774530104,4.778891269583255,-7.952655207365751
256,,1,1,45.0816063,-84.774525725,5.123480805777945,-7.941282746382058
257,,1,1,45.081606317,-84.774521347,5.46799163997639,-7.929912430234253
258,,1,1,45.081606334,-84.774516968,5.812581176636741,-7.918539931066334
259,,1,1,45.081606351,-84.774512589,6.157170713064261,-7.907167413271964
260,,1,1,45.081606369,-84.77450821,6.50175719242543,-7.895683787763119
261,,1,1,45.081606386,-84.774503831,6.846346727455966,-7.884311233647168
262,,1,1,45.081606403,-84.774499452,7.190936264232732,-7.87293865904212
263,,1,1,45.08160642,-84.774495073,7.535525799961761,-7.861566066741943
264,,1,1,45.081606437,-84.774490694,7.880115335341543,-7.850193454883993
265,,1,1,45.081606455,-84.774486315,8.224701812607236,-7.838709737174213
266,,1,1,45.081606472,-84.774481937,8.569212643895298,-7.827339254319668
267,,1,1,45.081606489,-84.774477558,8.913802179740742,-7.81596658565104
268,,1,1,45.081606506,-84.774473179,9.258391714305617,-7.804593900218606
269,,1,1,45.081606523,-84.7744688,9.602981248754077,-7.793221197091043
270,,1,1,45.08160654,-84.774464421,9.947570781921968,-7.781848472543061
271,,1,1,45.081606558,-84.774460042,10.292157259886153,-7.770364643074572
272,,1,1,45.081606575,-84.774455663,10.636746793519706,-7.758991880342364
273,,1,1,45.081606592,-84.774451284,10.981336327153258,-7.747619102708995
274,,1,1,45.081606609,-84.774446905,11.325925859506242,-7.736246302723885
275,,1,1,45.081606626,-84.774442527,11.670436689048074,-7.724875652231276
276,,1,1,45.081606643,-84.774438148,12.015026223030873,-7.713502816855907
277,,1,1,45.081606661,-84.774433769,12.359612698550336,-7.702018874697387
278,,1,1,45.081606678,-84.77442939,12.70420223113615,-7.690646001137793
279,,1,1,45.081606695,-84.774425011,13.048791762441397,-7.67927310988307
280,,1,1,45.081606712,-84.774420632,13.39338129456155,-7.667900200001895
281,,1,1,45.081606729,-84.774416253,13.73797082749661,-7.656527271494269
282,,1,1,45.081606747,-84.774411874,14.082557301968336,-7.645043235272169
283,,1,1,45.081606764,-84.774407495,14.427146832458675,-7.6336702685803175
284,,1,1,45.081606781,-84.774403117,14.771657660137862,-7.6222994504496455
285,,1,1,45.081606798,-84.774398738,15.1162471921416,-7.610926445573568
286,,1,1,45.081606815,-84.774394359,15.4608367230976,-7.599553423933685
287,,1,1,45.081606832,-84.77438998,15.80542625382077,-7.588180382736027
288,,1,1,45.08160685,-84.774385601,16.150012726080604,-7.576696234755218
289,,1,1,45.081606867,-84.774381222,16.494602256221697,-7.56532315723598
290,,1,1,45.081606884,-84.774376843,16.839191787294112,-7.553950058296323
291,,1,1,45.081606901,-84.774372464,17.18378131708596,-7.542576943524182
292,,1,1,45.081606918,-84.774368085,17.528370845713653,-7.531203809194267
293,,1,1,45.081606935,-84.774363707,17.87288167141378,-7.519832821562886
294,,1,1,45.081606953,-84.774359328,18.2174681435572,-7.508348561823368
295,,1,1,45.08160697,-84.774354949,18.56205767346546,-7.496975372545421
296,,1,1,45.081606987,-84.77435057,18.906647202325985,-7.4856021637097
297,,1,1,45.081607004,-84.774346191,19.251236729789525,-7.474228935316205
298,,1,1,45.081607021,-84.774341812,19.59582625818439,-7.4628556882962584
299,,1,1,45.081607039,-84.774337433,19.940412730094977,-7.451371335424483
300,,1,1,45.081607056,-84.774333054,20.28500225802418,-7.439998051151633
301,,1,1,45.081588959,-84.77454762,3.453283819020726,-9.915092999115586
302,,1,1,45.081588977,-84.774543229,3.7988148435251787,-9.903583533130586
303,,1,1,45.081588994,-84.774538838,4.144348924630322,-9.892185137607157
304,,1,1,45.081589011,-84.774534447,4.489883005502634,-9.880786725319922
305,,1,1,45.081589028,-84.774530056,4.835417085210793,-9.869388291612267
306,,1,1,45.081589045,-84.774525665,5.180951165850274,-9.857989840209484
307,,1,1,45.081589062,-84.774521274,5.5264852460240945,-9.84659137018025
308,,1,1,45.08158908,-84.774516883,5.872016268200241,-9.835081793367863
309,,1,1,45.081589097,-84.774512492,6.217550348024815,-9.823683285154402
310,,1,1,45.081589114,-84.7745081,6.563163130311295,-9.812282592989504
311,,1,1,45.081589131,-84.774503709,6.908697209786624,-9.800884046591818
312,,1,1,45.081589148,-84.774499318,7.254231289145537,-9.789485482499003
313,,1,1,45.081589165,-84.774494927,7.599765367223881,-9.778086899779737
314,,1,1,45.081589183,-84.774490536,7.945296388934366,-9.766577209345996
315,,1,1,45.0815892,-84.774486145,8.290830467594787,-9.755178589373827
316,,1,1,45.081589217,-84.774481754,8.636364545091055,-9.743779949843884
317,,1,1,45.081589234,-84.774477363,8.981898623285815,-9.732381291687489
318,,1,1,45.081589251,-84.774472972,9.327432701247744,-9.720982615835965
319,,1,1,45.081589269,-84.774468581,9.672963722026907,-9.709472830407321
320,,1,1,45.081589286,-84.77446419,10.018497798591852,-9.698074114508927
321,,1,1,45.081589303,-84.774459799,10.36403187608812,-9.686675381846726
322,,1,1,45.08158932,-84.774455408,10.709565953235142,-9.675276630558074
323,,1,1,45.081589337,-84.774451017,11.05510002921801,-9.66387786064297
324,,1,1,45.081589354,-84.774446626,11.400634106015787,-9.652479071170092
325,,1,1,45.081589372,-84.774442235,11.746165125397965,-9.64096917398274
326,,1,1,45.081589389,-84.774437844,12.091699199634604,-9.629570346325636
327,,1,1,45.081589406,-84.774433453,12.437233275850303,-9.618171500973403
328,,1,1,45.081589423,-84.774429062,12.782767351833172,-9.606772635132074
329,,1,1,45.08158944,-84.77442467,13.128380130161531,-9.595371585339308
330,,1,1,45.081589457,-84.774420279,13.473914205678739,-9.58397268410772
331,,1,1,45.081589475,-84.774415888,13.819445223780349,-9.572462674230337
332,,1,1,45.081589492,-84.774411497,14.164979297900572,-9.561063734814525
333,,1,1,45.081589509,-84.774407106,14.510513372719288,-9.54966477677226
334,,1,1,45.081589526,-84.774402715,14.856047447421588,-9.538265797309577
335,,1,1,45.081589543,-84.774398324,15.201581520959735,-9.526866803877056
336,,1,1,45.081589561,-84.774393933,15.547112538130023,-9.51535669900477
337,,1,1,45.081589578,-84.774389542,15.89264661213383,-9.5039576664567
338,,1,1,45.081589595,-84.774385151,16.238180684973486,-9.492558614350855
339,,1,1,45.081589612,-84.77438076,16.583714758628048,-9.481159541755915
