id,node_id,status,assigned_to,lat,long,x,y
306,,1,1,45.081589045,-84.774525665,,
307,,1,1,45.081589062,-84.774521274,,
308,,1,1,45.08158908,-84.774516883,,
309,,1,1,45.081589097,-84.774512492,,
310,,1,1,45.081589114,-84.7745081,,
311,,1,1,45.081589131,-84.774503709,,
312,,1,1,45.081589148,-84.774499318,,
313,,1,1,45.081589165,-84.774494927,,
314,,1,1,45.081589183,-84.774490536,,
315,,1,1,45.0815892,-84.774486145,,
316,,1,1,45.081589217,-84.774481754,,
317,,1,1,45.081589234,-84.774477363,,
318,,1,1,45.081589251,-84.774472972,,
319,,1,1,45.081589269,-84.774468581,,
320,,1,1,45.081589286,-84.77446419,,
321,,1,1,45.081589303,-84.774459799,,
322,,1,1,45.08158932,-84.774455408,,
323,,1,1,45.081589337,-84.774451017,,
324,,1,1,45.081589354,-84.774446626,,
325,,1,1,45.081589372,-84.774442235,,
326,,1,1,45.081589389,-84.774437844,,
327,,1,1,45.081589406,-84.774433453,,
328,,1,1,45.081589423,-84.774429062,,
329,,1,1,45.08158944,-84.77442467,,
330,,1,1,45.081589457,-84.774420279,,
331,,1,1,45.081589475,-84.774415888,,
332,,1,1,45.081589492,-84.774411497,,
333,,1,1,45.081589509,-84.774407106,,
334,,1,1,45.081589526,-84.774402715,,
335,,1,1,45.081589543,-84.774398324,,
336,,1,1,45.081589561,-84.774393933,,
337,,1,1,45.081589578,-84.774389542,,
338,,1,1,45.081589595,-84.774385151,,
339,,1,1,45.081589612,-84.77438076,,
340,,1,1,45.081589629,-84.774376369,,
341,,1,1,45.081589646,-84.774371978,,
342,,1,1,45.081589664,-84.774367587,,
343,,1,1,45.081589681,-84.774363196,,
344,,1,1,45.081589698,-84.774358805,,
345,,1,1,45.081589715,-84.774354414,,
346,,1,1,45.081589732,-84.774350023,,
347,,1,1,45.08158975,-84.774345632,,
348,,1,1,45.081589767,-84.77434124,,
349,,1,1,45.081589784,-84.774336849,,
350,,1,1,45.081589801,-84.774332458,,
351,,1,1,45.081572546,-84.77454762,,
352,,1,1,45.081572546,-84.774543205,,
353,,1,1,45.081572546,-84.774538789,,
354,,1,1,45.081572546,-84.774534374,,
355,,1,1,45.081572546,-84.774529958,,
356,,1,1,45.081572546,-84.774525543,,
357,,1,1,45.081572546,-84.774521128,,
358,,1,1,45.081572546,-84.774516712,,
359,,1,1,45.081572546,-84.774512297,,
360,,1,1,45.081572546,-84.774507882,,
361,,1,1,45.081572546,-84.774503466,,
362,,1,1,45.081572546,-84.774499051,,
363,,1,1,45.081572546,-84.774494635,,
364,,1,1,45.081572546,-84.77449022,,
365,,1,1,45.081572546,-84.774485805,,
366,,1,1,45.081572546,-84.774481389,,
367,,1,1,45.081572546,-84.774476974,,
368,,1,1,45.081572546,-84.774472558,,
369,,1,1,45.081572546,-84.774468143,,
370,,1,1,45.081572546,-84.774463728,,
371,,1,1,45.081572546,-84.774459312,,
372,,1,1,45.081572546,-84.774454897,,
373,,1,1,45.081572546,-84.774450482,,
374,,1,1,45.081572546,-84.774446066,,
375,,1,1,45.081572546,-84.774441651,,
376,,1,1,45.081572546,-84.774437235,,
377,,1,1,45.081572546,-84.77443282,,
378,,1,1,45.081572546,-84.774428405,,
379,,1,1,45.081572546,-84.774423989,,
380,,1,1,45.081572546,-84.774419574,,
381,,1,1,45.081572546,-84.774415159,,
382,,1,1,45.081572546,-84.774410743,,
383,,1,1,45.081572546,-84.774406328,,
384,,1,1,45.081572546,-84.774401912,,
385,,1,1,45.081572546,-84.774397497,,
386,,1,1,45.081572546,-84.774393082,,
387,,1,1,45.081572546,-84.774388666,,
388,,1,1,45.081572546,-84.774384251,,
389,,1,1,45.081572546,-84.774379835,,
390,,1,1,45.081572546,-84.77437542,,
391,,1,1,45.081572546,-84.774371005,,
392,,1,1,45.081572546,-84.774366589,,
393,,1,1,45.081572546,-84.774362174,,
394,,1,1,45.081572546,-84.774357759,,
395,,1,1,45.081572546,-84.774353343,,
396,,1,1,45.081572546,-84.774348928,,
397,,1,1,45.081572546,-84.774344512,,
398,,1,1,45.081572546,-84.774340097,,
399,,1,1,45.081572546,-84.774335682,,
400,,1,1,45.081572546,-84.774331266,,
401,,1,1,45.081555292,-84.774548216,,
402,,1,1,45.081555335,-84.774543788,,
403,,1,1,45.081555378,-84.774539361,,
404,,1,1,45.08155542,-84.774534933,,
405,,1,1,45.081555463,-84.774530506,,
406,,1,1,45.081555506,-84.774526078,,
407,,1,1,45.081555549,-84.774521651,,
408,,1,1,45.081555592,-84.774517223,,
409,,1,1,45.081555635,-84.774512796,,
410,,1,1,45.081555678,-84.774508368,,
411,,1,1,45.081555721,-84.774503941,,
412,,1,1,45.081555764,-84.774499513,,
413,,1,1,45.081555807,-84.774495085,,
414,,1,1,45.08155585,-84.774490658,,
415,,1,1,45.081555893,-84.77448623,,
416,,1,1,45.081555936,-84.774481803,,
417,,1,1,45.081555979,-84.774477375,,
418,,1,1,45.081556022,-84.774472948,,
419,,1,1,45.081556065,-84.77446852,,
420,,1,1,45.081556108,-84.774464093,,
421,,1,1,45.081556151,-84.774459665,,
422,,1,1,45.081556193,-84.774455238,,
423,,1,1,45.081556236,-84.77445081,,
424,,1,1,45.081556279,-84.774446382,,
425,,1,1,45.081556322,-84.774441955,,
426,,1,1,45.081556365,-84.774437527,,
427,,1,1,45.081556408,-84.7744331,,
428,,1,1,45.081556451,-84.774428672,,
429,,1,1,45.081556494,-84.774424245,,
430,,1,1,45.081556537,-84.774419817,,
431,,1,1,45.08155658,-84.77441539,,
432,,1,1,45.081556623,-84.774410962,,
433,,1,1,45.081556666,-84.774406535,,
434,,1,1,45.081556709,-84.774402107,,
435,,1,1,45.081556752,-84.774397679,,
436,,1,1,45.081556795,-84.774393252,,
437,,1,1,45.081556838,-84.774388824,,
438,,1,1,45.081556881,-84.774384397,,
439,,1,1,45.081556924,-84.774379969,,
440,,1,1,45.081556966,-84.774375542,,
441,,1,1,45.081557009,-84.774371114,,
442,,1,1,45.081557052,-84.774366687,,
443,,1,1,45.081557095,-84.774362259,,
444,,1,1,45.081557138,-84.774357832,,
445,,1,1,45.081557181,-84.774353404,,
446,,1,1,45.081557224,-84.774348976,,
447,,1,1,45.081557267,-84.774344549,,
448,,1,1,45.08155731,-84.774340121,,
449,,1,1,45.081557353,-84.774335694,,
450,,1,1,45.081557396,-84.774331266,,
451,,1,1,45.08153972,-84.77454762,,
452,,1,1,45.081539712,-84.774543156,,
453,,1,1,45.081539703,-84.774538692,,
454,,1,1,45.081539695,-84.774534228,,
455,,1,1,45.081539686,-84.774529764,,
456,,1,1,45.081539677,-84.7745253,,
457,,1,1,45.081539669,-84.774520836,,
458,,1,1,45.08153966,-84.774516372,,
459,,1,1,45.081539652,-84.774511908,,
460,,1,1,45.081539643,-84.774507444,,
461,,1,1,45.081539634,-84.77450298,,
462,,1,1,45.081539626,-84.774498516,,
463,,1,1,45.081539617,-84.774494052,,
464,,1,1,45.081539609,-84.774489587,,
465,,1,1,45.0815396,-84.774485123,,
466,,1,1,45.081539592,-84.774480659,,
467,,1,1,45.081539583,-84.774476195,,
468,,1,1,45.081539574,-84.774471731,,
469,,1,1,45.081539566,-84.774467267,,
470,,1,1,45.081539557,-84.774462803,,
471,,1,1,45.081539549,-84.774458339,,
472,,1,1,45.08153954,-84.774453875,,
473,,1,1,45.081539531,-84.774449411,,
474,,1,1,45.081539523,-84.774444947,,
475,,1,1,45.081539514,-84.774440483,,
476,,1,1,45.081539506,-84.774436019,,
477,,1,1,45.081539497,-84.774431555,,
478,,1,1,45.081539488,-84.774427091,,
479,,1,1,45.08153948,-84.774422627,,
480,,1,1,45.081539471,-84.774418163,,
481,,1,1,45.081539463,-84.774413699,,
482,,1,1,45.081539454,-84.774409235,,
483,,1,1,45.081539446,-84.774404771,,
484,,1,1,45.081539437,-84.774400307,,
485,,1,1,45.081539428,-84.774395843,,
486,,1,1,45.08153942,-84.774391379,,
487,,1,1,45.081539411,-84.774386915,,
488,,1,1,45.081539403,-84.774382451,,
489,,1,1,45.081539394,-84.774377987,,
490,,1,1,45.081539385,-84.774373523,,
491,,1,1,45.081539377,-84.774369059,,
492,,1,1,45.081539368,-84.774364595,,
493,,1,1,45.08153936,-84.77436013,,
494,,1,1,45.081539351,-84.774355666,,
495,,1,1,45.081539342,-84.774351202,,
496,,1,1,45.081539334,-84.774346738,,
497,,1,1,45.081539325,-84.774342274,,
498,,1,1,45.081539317,-84.77433781,,
499,,1,1,45.081539308,-84.774333346,,
500,,1,1,45.081539299,-84.774328882,,
501,,1,1,45.081523307,-84.77454762,,
502,,1,1,45.08152329,-84.774543144,,
503,,1,1,45.081523273,-84.774538668,,
504,,1,1,45.081523256,-84.774534191,,
505,,1,1,45.081523239,-84.774529715,,
506,,1,1,45.081523221,-84.774525239,,
507,,1,1,45.081523204,-84.774520763,,
508,,1,1,45.081523187,-84.774516287,,
509,,1,1,45.08152317,-84.77451181,,
510,,1,1,45.081523153,-84.774507334,,
511,,1,1,45.081523136,-84.774502858,,
512,,1,1,45.081523118,-84.774498382,,
513,,1,1,45.081523101,-84.774493906,,
514,,1,1,45.081523084,-84.774489429,,
515,,1,1,45.081523067,-84.774484953,,
516,,1,1,45.08152305,-84.774480477,,
517,,1,1,45.081523032,-84.774476001,,
518,,1,1,45.081523015,-84.774471525,,
519,,1,1,45.081522998,-84.774467048,,
520,,1,1,45.081522981,-84.774462572,,
521,,1,1,45.081522964,-84.774458096,,
522,,1,1,45.081522947,-84.77445362,,
523,,1,1,45.081522929,-84.774449144,,
524,,1,1,45.081522912,-84.774444667,,
525,,1,1,45.081522895,-84.774440191,,
526,,1,1,45.081522878,-84.774435715,,
527,,1,1,45.081522861,-84.774431239,,
528,,1,1,45.081522844,-84.774426763,,
529,,1,1,45.081522826,-84.774422286,,
530,,1,1,45.081522809,-84.77441781,,
531,,1,1,45.081522792,-84.774413334,,
532,,1,1,45.081522775,-84.774408858,,
533,,1,1,45.081522758,-84.774404382,,
534,,1,1,45.08152274,-84.774399905,,
535,,1,1,45.081522723,-84.774395429,,
536,,1,1,45.081522706,-84.774390953,,
537,,1,1,45.081522689,-84.774386477,,
538,,1,1,45.081522672,-84.774382001,,
539,,1,1,45.081522655,-84.774377524,,
540,,1,1,45.081522637,-84.774373048,,
541,,1,1,45.08152262,-84.774368572,,
542,,1,1,45.081522603,-84.774364096,,
543,,1,1,45.081522586,-84.77435962,,
544,,1,1,45.081522569,-84.774355143,,
545,,1,1,45.081522552,-84.774350667,,
546,,1,1,45.081522534,-84.774346191,,
547,,1,1,45.081522517,-84.774341715,,
548,,1,1,45.0815225,-84.774337239,,
549,,1,1,45.081522483,-84.774332762,,
550,,1,1,45.081522466,-84.774328286,,
551,,1,1,45.081506473,-84.774546428,,
552,,1,1,45.081506465,-84.774541927,,
553,,1,1,45.081506456,-84.774537427,,
554,,1,1,45.081506448,-84.774532926,,
555,,1,1,45.081506439,-84.774528426,,
556,,1,1,45.081506431,-84.774523925,,
557,,1,1,45.081506422,-84.774519425,,
558,,1,1,45.081506413,-84.774514924,,
559,,1,1,45.081506405,-84.774510424,,
560,,1,1,45.081506396,-84.774505923,,
561,,1,1,45.081506388,-84.774501423,,
562,,1,1,45.081506379,-84.774496922,,
563,,1,1,45.08150637,-84.774492422,,
564,,1,1,45.081506362,-84.774487921,,
565,,1,1,45.081506353,-84.774483421,,
566,,1,1,45.081506345,-84.77447892,,
567,,1,1,45.081506336,-84.774474419,,
568,,1,1,45.081506327,-84.774469919,,
569,,1,1,45.081506319,-84.774465418,,
570,,1,1,45.08150631,-84.774460918,,
571,,1,1,45.081506302,-84.774456417,,
572,,1,1,45.081506293,-84.774451917,,
573,,1,1,45.081506285,-84.774447416,,
574,,1,1,45.081506276,-84.774442916,,
575,,1,1,45.081506267,-84.774438415,,
576,,1,1,45.081506259,-84.774433915,,
577,,1,1,45.08150625,-84.774429414,,
578,,1,1,45.081506242,-84.774424914,,
579,,1,1,45.081506233,-84.774420413,,
580,,1,1,45.081506224,-84.774415913,,
581,,1,1,45.081506216,-84.774411412,,
582,,1,1,45.081506207,-84.774406912,,
583,,1,1,45.081506199,-84.774402411,,
584,,1,1,45.08150619,-84.774397911,,
585,,1,1,45.081506181,-84.77439341,,
586,,1,1,45.081506173,-84.77438891,,
587,,1,1,45.081506164,-84.774384409,,
588,,1,1,45.081506156,-84.774379908,,
589,,1,1,45.081506147,-84.774375408,,
590,,1,1,45.081506139,-84.774370907,,
591,,1,1,45.08150613,-84.774366407,,
592,,1,1,45.081506121,-84.774361906,,
593,,1,1,45.081506113,-84.774357406,,
594,,1,1,45.081506104,-84.774352905,,
595,,1,1,45.081506096,-84.774348405,,
596,,1,1,45.081506087,-84.774343904,,
597,,1,1,45.081506078,-84.774339404,,
598,,1,1,45.08150607,-84.774334903,,
599,,1,1,45.081506061,-84.774330403,,
600,,1,1,45.081506053,-84.774325902,,
